date,brand,product_category,region,sales_volume,revenue,avg_price,cost,profit,customer_satisfaction,year,quarter,month_name,market_share
2023-01-01,Brand C,Kitchen,South,702,105027.22,149.51,72022.74,33004.48,7.4,2023,Q1,January,3.99
2023-01-01,Brand C,Kitchen,East,737,103465.08,140.3,62151.29,41313.79,7.7,2023,Q1,January,3.93
2023-01-01,Brand C,Kitchen,West,639,93990.79,147.04,59565.07,34425.72,8.1,2023,Q1,January,3.57
2023-01-01,Brand C,Kitchen,Central,590,82517.71,139.76,51500.67,31017.04,7.5,2023,Q1,January,3.13
2023-01-01,Brand D,Electronics,North,395,163005.34,411.7,106858.96,56146.38,6.8,2023,Q1,January,1.81
2023-01-01,Brand D,Electronics,South,443,186200.67,419.77,128029.81,58170.86,7.4,2023,Q1,January,2.07
2023-01-01,Brand D,Electronics,East,453,189627.78,417.78,115801.9,73825.87,7.5,2023,Q1,January,2.11
2023-01-01,Brand D,Electronics,West,394,164412.89,416.4,103548.33,60864.56,6.8,2023,Q1,January,1.83
2023-01-01,Brand D,Electronics,Central,409,178765.89,437.03,109449.38,69316.51,7.1,2023,Q1,January,1.99
2023-01-01,Brand D,Home Appliances,North,428,122073.75,284.72,84346.0,37727.75,6.7,2023,Q1,January,2.01
2023-01-01,Brand D,Home Appliances,South,529,158336.21,298.83,96234.48,62101.73,7.5,2023,Q1,January,2.61
2023-01-01,Brand D,Home Appliances,East,446,137640.26,308.2,84907.66,52732.6,7.4,2023,Q1,January,2.27
2023-01-01,Brand D,Home Appliances,West,412,122925.04,297.85,83213.4,39711.64,7.4,2023,Q1,January,2.03
2023-01-01,Brand D,Home Appliances,Central,542,166585.89,307.01,114747.55,51838.34,6.7,2023,Q1,January,2.75
2023-01-01,Brand D,Personal Care,North,478,19910.39,41.6,12696.96,7213.43,6.9,2023,Q1,January,2.33
2023-01-01,Brand D,Personal Care,South,518,21288.79,41.05,14244.85,7043.94,6.7,2023,Q1,January,2.49
2023-01-01,Brand D,Personal Care,East,482,20516.92,42.51,13944.2,6572.72,7.2,2023,Q1,January,2.4
2023-01-01,Brand D,Personal Care,West,534,21915.88,41.04,14348.43,7567.45,6.6,2023,Q1,January,2.56
2023-01-01,Brand D,Personal Care,Central,492,20766.39,42.13,12542.51,8223.88,6.8,2023,Q1,January,2.43
2023-01-01,Brand D,Kitchen,North,710,94753.49,133.28,60190.52,34562.97,6.5,2023,Q1,January,3.6
2023-01-01,Brand D,Kitchen,South,565,71287.89,126.13,49529.25,21758.63,6.6,2023,Q1,January,2.71
2023-01-01,Brand D,Kitchen,East,674,82678.28,122.51,57719.83,24958.44,6.9,2023,Q1,January,3.14
2023-01-01,Brand D,Kitchen,West,677,84966.88,125.49,56313.23,28653.65,6.7,2023,Q1,January,3.23
2023-01-01,Brand D,Kitchen,Central,559,74395.64,133.09,51464.28,22931.36,7.4,2023,Q1,January,2.82
2023-01-01,Brand E,Electronics,North,353,145955.58,412.33,88580.98,57374.6,6.6,2023,Q1,January,1.62
2023-01-01,Brand E,Electronics,South,322,130577.06,405.43,82994.23,47582.83,6.4,2023,Q1,January,1.45
2023-01-01,Brand E,Electronics,East,351,144819.1,412.58,92425.34,52393.76,6.4,2023,Q1,January,1.61
2023-01-01,Brand E,Electronics,West,310,120783.1,389.5,76092.11,44690.98,6.9,2023,Q1,January,1.34
2023-01-01,Brand E,Electronics,Central,351,143344.98,407.84,91203.27,52141.71,7.1,2023,Q1,January,1.59
2023-01-01,Brand E,Home Appliances,North,355,99165.83,279.13,67442.08,31723.76,6.5,2023,Q1,January,1.64
2023-01-01,Brand E,Home Appliances,South,344,100086.25,290.74,63484.0,36602.25,7.0,2023,Q1,January,1.65
2023-01-01,Brand E,Home Appliances,East,334,95399.42,285.32,60255.24,35144.18,6.4,2023,Q1,January,1.57
2023-01-01,Brand E,Home Appliances,West,402,109838.34,272.74,70151.63,39686.71,6.4,2023,Q1,January,1.81
2023-01-01,Brand E,Home Appliances,Central,348,95637.62,274.34,58241.01,37396.61,7.2,2023,Q1,January,1.58
2023-01-01,Brand E,Personal Care,North,352,14091.48,39.94,8628.56,5462.92,6.6,2023,Q1,January,1.65
2023-01-01,Brand E,Personal Care,South,467,18055.34,38.65,12577.05,5478.29,6.5,2023,Q1,January,2.11
2023-01-01,Brand E,Personal Care,East,444,17853.4,40.19,12291.13,5562.26,6.9,2023,Q1,January,2.09
2023-01-01,Brand E,Personal Care,West,418,16231.59,38.78,10008.77,6222.82,7.2,2023,Q1,January,1.9
2023-01-01,Brand E,Personal Care,Central,392,15512.84,39.49,10486.41,5026.44,6.6,2023,Q1,January,1.81
2023-01-01,Brand E,Kitchen,North,498,61193.15,122.86,40371.75,20821.4,7.2,2023,Q1,January,2.32
2023-01-01,Brand E,Kitchen,South,379,44415.45,117.08,28714.75,15700.7,6.5,2023,Q1,January,1.69
2023-01-01,Brand E,Kitchen,East,470,58852.11,125.03,37805.24,21046.87,6.6,2023,Q1,January,2.23
2023-01-01,Brand E,Kitchen,West,499,59590.4,119.34,38668.5,20921.9,6.7,2023,Q1,January,2.26
2023-01-01,Brand E,Kitchen,Central,492,59507.26,120.83,40239.85,19267.41,7.1,2023,Q1,January,2.26
2023-02-01,Brand A,Electronics,North,1066,529955.2,496.68,344470.88,185484.32,8.5,2023,Q1,February,5.26
2023-02-01,Brand A,Electronics,South,1074,552876.17,514.7,359369.51,193506.66,8.6,2023,Q1,February,5.49
2023-02-01,Brand A,Electronics,East,1161,594799.65,512.08,386619.78,208179.88,8.5,2023,Q1,February,5.91
2023-02-01,Brand A,Electronics,West,1236,611552.28,494.75,397508.98,214043.3,7.7,2023,Q1,February,6.07
2023-02-01,Brand A,Electronics,Central,1087,553023.31,508.69,359465.15,193558.16,8.1,2023,Q1,February,5.49
2023-02-01,Brand A,Home Appliances,North,984,339791.93,344.99,220864.76,118927.18,8.3,2023,Q1,February,4.78
2023-02-01,Brand A,Home Appliances,South,830,297835.28,358.73,193592.93,104242.35,8.2,2023,Q1,February,4.19
2023-02-01,Brand A,Home Appliances,East,835,286204.65,342.72,186033.02,100171.63,8.4,2023,Q1,February,4.03
2023-02-01,Brand A,Home Appliances,West,911,310029.07,340.06,201518.89,108510.17,8.6,2023,Q1,February,4.36
2023-02-01,Brand A,Home Appliances,Central,975,357075.43,366.0,232099.03,124976.4,8.1,2023,Q1,February,5.03
2023-02-01,Brand A,Personal Care,North,1010,52545.72,51.99,34154.72,18391.0,8.2,2023,Q1,February,5.32
2023-02-01,Brand A,Personal Care,South,1081,52740.81,48.76,34281.52,18459.28,8.1,2023,Q1,February,5.34
2023-02-01,Brand A,Personal Care,East,903,43835.49,48.53,28493.07,15342.42,7.7,2023,Q1,February,4.44
2023-02-01,Brand A,Personal Care,West,877,45971.71,52.39,29881.61,16090.1,7.9,2023,Q1,February,4.65
2023-02-01,Brand A,Personal Care,Central,1068,55220.6,51.7,35893.39,19327.21,8.2,2023,Q1,February,5.59
2023-02-01,Brand A,Kitchen,North,866,132974.03,153.42,86433.12,46540.91,8.3,2023,Q1,February,4.36
2023-02-01,Brand A,Kitchen,South,1034,159360.41,154.05,103584.27,55776.14,8.6,2023,Q1,February,5.23
2023-02-01,Brand A,Kitchen,East,988,145961.51,147.62,94874.98,51086.53,8.3,2023,Q1,February,4.79
2023-02-01,Brand A,Kitchen,West,842,131340.93,155.96,85371.61,45969.33,7.8,2023,Q1,February,4.31
2023-02-01,Brand A,Kitchen,Central,917,141958.43,154.74,92272.98,49685.45,8.3,2023,Q1,February,4.65
2023-02-01,Brand B,Electronics,North,1263,724381.39,573.47,496530.66,227850.73,8.0,2023,Q1,February,7.2
2023-02-01,Brand B,Electronics,South,1449,799122.86,551.32,541549.46,257573.41,8.5,2023,Q1,February,7.94
2023-02-01,Brand B,Electronics,East,1180,673908.9,570.99,415498.52,258410.38,8.4,2023,Q1,February,6.69
2023-02-01,Brand B,Electronics,West,1318,768467.01,582.78,476179.58,292287.43,7.9,2023,Q1,February,7.63
2023-02-01,Brand B,Electronics,Central,1125,635540.02,564.77,416898.03,218642.0,8.6,2023,Q1,February,6.31
2023-02-01,Brand B,Home Appliances,North,1255,502253.3,399.9,349222.75,153030.55,8.4,2023,Q1,February,7.07
2023-02-01,Brand B,Home Appliances,South,1350,545036.31,403.61,341133.01,203903.3,7.8,2023,Q1,February,7.67
2023-02-01,Brand B,Home Appliances,East,1277,494595.44,387.26,311732.38,182863.06,8.2,2023,Q1,February,6.96
2023-02-01,Brand B,Home Appliances,West,1219,495649.94,406.55,305630.41,190019.53,8.1,2023,Q1,February,6.98
2023-02-01,Brand B,Home Appliances,Central,1238,521749.29,421.41,351013.68,170735.61,8.6,2023,Q1,February,7.34
2023-02-01,Brand B,Personal Care,North,1055,61251.8,58.03,37927.25,23324.54,8.4,2023,Q1,February,6.2
2023-02-01,Brand B,Personal Care,South,1014,58949.46,58.09,38256.94,20692.52,8.2,2023,Q1,February,5.96
2023-02-01,Brand B,Personal Care,East,929,53577.37,57.61,33204.87,20372.49,8.5,2023,Q1,February,5.42
2023-02-01,Brand B,Personal Care,West,886,48849.32,55.11,31440.63,17408.7,8.4,2023,Q1,February,4.94
2023-02-01,Brand B,Personal Care,Central,960,53984.72,56.22,35404.11,18580.62,8.0,2023,Q1,February,5.46
2023-02-01,Brand B,Kitchen,North,1228,220876.33,179.79,143622.0,77254.33,8.0,2023,Q1,February,7.24
2023-02-01,Brand B,Kitchen,South,1164,191598.15,164.51,124055.38,67542.77,8.0,2023,Q1,February,6.28
2023-02-01,Brand B,Kitchen,East,1224,200918.0,164.08,131657.85,69260.15,8.4,2023,Q1,February,6.59
2023-02-01,Brand B,Kitchen,West,1082,178978.34,165.35,124791.96,54186.38,8.2,2023,Q1,February,5.87
2023-02-01,Brand B,Kitchen,Central,1124,188878.37,167.96,122459.26,66419.12,8.1,2023,Q1,February,6.19
2023-02-01,Brand C,Electronics,North,664,303036.75,456.29,207200.54,95836.2,7.5,2023,Q1,February,3.01
2023-02-01,Brand C,Electronics,South,691,328645.57,475.23,222451.88,106193.69,7.4,2023,Q1,February,3.26
2023-02-01,Brand C,Electronics,East,778,355818.59,456.91,214788.51,141030.08,7.4,2023,Q1,February,3.53
2023-02-01,Brand C,Electronics,West,837,382622.22,456.85,231300.92,151321.3,7.7,2023,Q1,February,3.8
2023-02-01,Brand C,Electronics,Central,839,389409.05,463.71,250067.3,139341.75,7.3,2023,Q1,February,3.87
2023-02-01,Brand C,Home Appliances,North,832,279076.41,335.08,183378.51,95697.89,7.6,2023,Q1,February,3.93
2023-02-01,Brand C,Home Appliances,South,798,255209.83,319.42,162486.95,92722.88,7.4,2023,Q1,February,3.59
2023-02-01,Brand C,Home Appliances,East,913,317876.52,348.0,221562.3,96314.22,8.2,2023,Q1,February,4.47
2023-02-01,Brand C,Home Appliances,West,871,295546.32,339.18,185756.95,109789.38,7.9,2023,Q1,February,4.16
2023-02-01,Brand C,Home Appliances,Central,834,276982.48,331.9,187178.57,89803.91,7.6,2023,Q1,February,3.9
2023-02-01,Brand C,Personal Care,North,959,47513.44,49.52,28775.21,18738.24,7.8,2023,Q1,February,4.81
2023-02-01,Brand C,Personal Care,South,1140,54777.93,48.02,35859.87,18918.07,7.5,2023,Q1,February,5.54
2023-02-01,Brand C,Personal Care,East,967,47560.41,49.17,31195.91,16364.5,7.8,2023,Q1,February,4.81
2023-02-01,Brand C,Personal Care,West,893,40365.51,45.2,28109.27,12256.24,7.7,2023,Q1,February,4.08
2023-02-01,Brand C,Personal Care,Central,1046,47613.53,45.5,31820.67,15792.86,8.2,2023,Q1,February,4.82
2023-02-01,Brand C,Kitchen,North,821,112718.99,137.17,74188.5,38530.49,8.1,2023,Q1,February,3.7
2023-02-01,Brand C,Kitchen,South,780,115510.44,147.91,76799.23,38711.21,8.2,2023,Q1,February,3.79
2023-02-01,Brand C,Kitchen,East,833,114362.24,137.25,72159.05,42203.19,7.5,2023,Q1,February,3.75
2023-02-01,Brand C,Kitchen,West,902,131888.16,146.21,88053.79,43834.37,7.6,2023,Q1,February,4.32
2023-02-01,Brand C,Kitchen,Central,727,106303.13,146.15,68822.32,37480.8,7.5,2023,Q1,February,3.49
2023-02-01,Brand D,Electronics,North,544,220847.36,405.46,139711.8,81135.56,7.0,2023,Q1,February,2.19
2023-02-01,Brand D,Electronics,South,470,209736.37,445.6,130227.36,79509.02,6.6,2023,Q1,February,2.08
2023-02-01,Brand D,Electronics,East,479,209253.08,436.44,134455.68,74797.39,7.1,2023,Q1,February,2.08
2023-02-01,Brand D,Electronics,West,450,182606.42,405.21,117704.91,64901.51,7.3,2023,Q1,February,1.81
2023-02-01,Brand D,Electronics,Central,587,239199.81,407.44,156397.52,82802.29,7.4,2023,Q1,February,2.38
2023-02-01,Brand D,Home Appliances,North,540,166056.63,307.3,101854.08,64202.55,7.4,2023,Q1,February,2.34
2023-02-01,Brand D,Home Appliances,South,601,186791.81,310.63,124713.74,62078.07,6.9,2023,Q1,February,2.63
2023-02-01,Brand D,Home Appliances,East,632,183992.4,290.82,116507.16,67485.24,7.2,2023,Q1,February,2.59
2023-02-01,Brand D,Home Appliances,West,603,187301.47,310.27,116216.86,71084.61,7.3,2023,Q1,February,2.64
2023-02-01,Brand D,Home Appliances,Central,599,170478.33,284.52,108888.31,61590.01,6.8,2023,Q1,February,2.4
2023-02-01,Brand D,Personal Care,North,557,24830.17,44.55,16494.13,8336.04,7.2,2023,Q1,February,2.51
2023-02-01,Brand D,Personal Care,South,676,28406.71,41.98,19321.79,9084.92,6.9,2023,Q1,February,2.87
2023-02-01,Brand D,Personal Care,East,657,27058.93,41.14,18799.7,8259.24,6.7,2023,Q1,February,2.74
2023-02-01,Brand D,Personal Care,West,561,24461.3,43.59,15639.96,8821.35,7.1,2023,Q1,February,2.48
2023-02-01,Brand D,Personal Care,Central,582,25343.39,43.53,15784.7,9558.69,6.6,2023,Q1,February,2.56
2023-02-01,Brand D,Kitchen,North,680,86500.52,127.17,53353.7,33146.83,6.9,2023,Q1,February,2.84
2023-02-01,Brand D,Kitchen,South,701,85531.62,121.86,56308.1,29223.53,7.4,2023,Q1,February,2.8
2023-02-01,Brand D,Kitchen,East,648,83429.89,128.75,55603.84,27826.04,6.9,2023,Q1,February,2.74
2023-02-01,Brand D,Kitchen,West,767,96953.69,126.36,63064.86,33888.83,6.5,2023,Q1,February,3.18
2023-02-01,Brand D,Kitchen,Central,765,99141.6,129.56,59865.67,39275.93,6.9,2023,Q1,February,3.25
2023-02-01,Brand E,Electronics,North,451,179137.25,396.83,116474.06,62663.19,7.2,2023,Q1,February,1.78
2023-02-01,Brand E,Electronics,South,420,169550.22,403.28,115256.93,54293.29,7.2,2023,Q1,February,1.68
2023-02-01,Brand E,Electronics,East,389,155449.83,399.0,99271.05,56178.78,7.3,2023,Q1,February,1.54
2023-02-01,Brand E,Electronics,West,418,160248.97,383.33,109978.22,50270.75,6.8,2023,Q1,February,1.59
2023-02-01,Brand E,Electronics,Central,343,138137.57,401.99,88645.15,49492.42,7.2,2023,Q1,February,1.37
2023-02-01,Brand E,Home Appliances,North,411,118844.98,289.14,77934.84,40910.14,6.4,2023,Q1,February,1.67
2023-02-01,Brand E,Home Appliances,South,514,144364.38,280.35,90817.86,53546.53,6.8,2023,Q1,February,2.03
2023-02-01,Brand E,Home Appliances,East,499,137134.69,274.54,84923.07,52211.61,6.4,2023,Q1,February,1.93
2023-02-01,Brand E,Home Appliances,West,423,121967.02,287.84,78932.5,43034.52,6.5,2023,Q1,February,1.72
2023-02-01,Brand E,Home Appliances,Central,405,111754.0,275.32,77556.43,34197.57,6.6,2023,Q1,February,1.57
2023-02-01,Brand E,Personal Care,North,549,21946.01,39.94,13560.8,8385.21,7.2,2023,Q1,February,2.22
2023-02-01,Brand E,Personal Care,South,473,19340.28,40.84,13506.69,5833.59,6.4,2023,Q1,February,1.96
2023-02-01,Brand E,Personal Care,East,421,17223.06,40.88,10819.23,6403.84,6.5,2023,Q1,February,1.74
2023-02-01,Brand E,Personal Care,West,413,15731.83,38.09,10657.5,5074.32,6.4,2023,Q1,February,1.59
2023-02-01,Brand E,Personal Care,Central,474,19186.5,40.42,12333.76,6852.74,6.3,2023,Q1,February,1.94
2023-02-01,Brand E,Kitchen,North,550,62841.4,114.13,42492.66,20348.74,7.2,2023,Q1,February,2.06
2023-02-01,Brand E,Kitchen,South,497,59881.59,120.43,38785.2,21096.38,6.7,2023,Q1,February,1.96
2023-02-01,Brand E,Kitchen,East,566,70652.02,124.73,44763.82,25888.2,6.9,2023,Q1,February,2.32
2023-02-01,Brand E,Kitchen,West,572,71869.73,125.54,46779.71,25090.02,6.8,2023,Q1,February,2.36
2023-02-01,Brand E,Kitchen,Central,473,59462.27,125.51,36526.57,22935.7,6.9,2023,Q1,February,1.95
2023-03-01,Brand A,Electronics,North,1246,609344.09,488.95,396073.66,213270.43,8.1,2023,Q1,March,5.14
2023-03-01,Brand A,Electronics,South,1532,732243.52,477.75,475958.29,256285.23,8.3,2023,Q1,March,6.18
2023-03-01,Brand A,Electronics,East,1166,562977.1,482.73,365935.12,197041.99,8.1,2023,Q1,March,4.75
2023-03-01,Brand A,Electronics,West,1337,652562.46,487.94,424165.6,228396.86,8.0,2023,Q1,March,5.51
2023-03-01,Brand A,Electronics,Central,1168,572509.67,490.16,372131.28,200378.38,8.7,2023,Q1,March,4.83
2023-03-01,Brand A,Home Appliances,North,1236,425569.07,344.22,276619.89,148949.17,8.3,2023,Q1,March,5.06
2023-03-01,Brand A,Home Appliances,South,1224,407523.06,332.72,264889.99,142633.07,8.5,2023,Q1,March,4.85
2023-03-01,Brand A,Home Appliances,East,1237,415432.5,335.7,270031.13,145401.38,7.9,2023,Q1,March,4.94
2023-03-01,Brand A,Home Appliances,West,1241,436182.43,351.31,283518.58,152663.85,7.7,2023,Q1,March,5.19
2023-03-01,Brand A,Home Appliances,Central,1011,352248.53,348.25,228961.54,123286.98,8.4,2023,Q1,March,4.19
2023-03-01,Brand A,Personal Care,North,1296,68051.11,52.48,44233.22,23817.89,8.0,2023,Q1,March,5.77
2023-03-01,Brand A,Personal Care,South,1225,61499.1,50.17,39974.41,21524.68,8.1,2023,Q1,March,5.22
2023-03-01,Brand A,Personal Care,East,1091,57191.58,52.39,37174.53,20017.05,8.6,2023,Q1,March,4.85
2023-03-01,Brand A,Personal Care,West,1211,61195.05,50.52,39776.78,21418.27,7.9,2023,Q1,March,5.19
2023-03-01,Brand A,Personal Care,Central,1227,62593.09,50.97,40685.51,21907.58,8.2,2023,Q1,March,5.31
2023-03-01,Brand A,Kitchen,North,1320,200318.97,151.67,130207.33,70111.64,8.1,2023,Q1,March,5.75
2023-03-01,Brand A,Kitchen,South,1245,180654.89,145.06,117425.68,63229.21,8.1,2023,Q1,March,5.18
2023-03-01,Brand A,Kitchen,East,1098,163656.8,148.98,106376.92,57279.88,8.5,2023,Q1,March,4.7
2023-03-01,Brand A,Kitchen,West,1145,176943.77,154.41,115013.45,61930.32,8.3,2023,Q1,March,5.08
2023-03-01,Brand A,Kitchen,Central,1096,169627.14,154.65,110257.64,59369.5,7.9,2023,Q1,March,4.87
2023-03-01,Brand B,Electronics,North,1414,813576.84,575.26,509368.2,304208.65,7.7,2023,Q1,March,6.86
2023-03-01,Brand B,Electronics,South,1610,926979.5,575.64,597486.29,329493.21,8.7,2023,Q1,March,7.82
2023-03-01,Brand B,Electronics,East,1574,938354.51,595.9,576098.08,362256.43,8.3,2023,Q1,March,7.92
2023-03-01,Brand B,Electronics,West,1711,992558.25,579.78,666802.04,325756.21,8.1,2023,Q1,March,8.37
2023-03-01,Brand B,Electronics,Central,1353,774846.61,572.58,495474.07,279372.54,8.6,2023,Q1,March,6.54
2023-03-01,Brand B,Home Appliances,North,1304,549667.97,421.29,382466.56,167201.4,7.9,2023,Q1,March,6.54
2023-03-01,Brand B,Home Appliances,South,1348,564390.03,418.42,393189.21,171200.82,8.1,2023,Q1,March,6.71
2023-03-01,Brand B,Home Appliances,East,1337,539702.34,403.55,360940.47,178761.87,8.0,2023,Q1,March,6.42
2023-03-01,Brand B,Home Appliances,West,1513,581887.15,384.45,352000.67,229886.48,8.1,2023,Q1,March,6.92
2023-03-01,Brand B,Home Appliances,Central,1351,533813.28,395.08,346499.25,187314.02,8.0,2023,Q1,March,6.35
2023-03-01,Brand B,Personal Care,North,1049,59200.16,56.4,41291.55,17908.62,8.1,2023,Q1,March,5.02
2023-03-01,Brand B,Personal Care,South,1137,65886.11,57.94,46010.51,19875.59,7.9,2023,Q1,March,5.59
2023-03-01,Brand B,Personal Care,East,1219,71618.49,58.74,47320.66,24297.83,7.8,2023,Q1,March,6.07
2023-03-01,Brand B,Personal Care,West,1217,66964.34,54.99,44170.63,22793.7,8.4,2023,Q1,March,5.68
2023-03-01,Brand B,Personal Care,Central,1056,62797.7,59.46,37869.23,24928.46,8.5,2023,Q1,March,5.33
2023-03-01,Brand B,Kitchen,North,1269,212805.79,167.63,130530.35,82275.44,8.7,2023,Q1,March,6.11
2023-03-01,Brand B,Kitchen,South,1120,187401.25,167.31,118958.98,68442.26,8.3,2023,Q1,March,5.38
2023-03-01,Brand B,Kitchen,East,1302,216198.45,166.04,135982.95,80215.51,7.9,2023,Q1,March,6.2
2023-03-01,Brand B,Kitchen,West,1174,200781.87,170.97,134604.8,66177.07,7.9,2023,Q1,March,5.76
2023-03-01,Brand B,Kitchen,Central,1233,210442.81,170.62,146814.51,63628.3,8.7,2023,Q1,March,6.04
2023-03-01,Brand C,Electronics,North,982,454753.1,462.73,275945.88,178807.22,7.6,2023,Q1,March,3.84
2023-03-01,Brand C,Electronics,South,838,398527.18,475.28,270110.88,128416.3,8.2,2023,Q1,March,3.36
2023-03-01,Brand C,Electronics,East,994,465927.9,468.33,311576.91,154351.0,7.6,2023,Q1,March,3.93
2023-03-01,Brand C,Electronics,West,782,379334.41,484.57,227973.44,151360.97,7.7,2023,Q1,March,3.2
2023-03-01,Brand C,Electronics,Central,855,414189.32,484.19,280250.66,133938.66,7.6,2023,Q1,March,3.49
2023-03-01,Brand C,Home Appliances,North,1095,356718.64,325.65,229952.48,126766.16,8.0,2023,Q1,March,4.24
2023-03-01,Brand C,Home Appliances,South,1059,369535.92,348.71,230042.06,139493.86,8.0,2023,Q1,March,4.39
2023-03-01,Brand C,Home Appliances,East,1034,358326.49,346.3,220598.76,137727.73,8.1,2023,Q1,March,4.26
2023-03-01,Brand C,Home Appliances,West,1022,332247.72,325.01,215111.62,117136.09,7.6,2023,Q1,March,3.95
2023-03-01,Brand C,Home Appliances,Central,1025,354275.97,345.43,232734.69,121541.28,7.9,2023,Q1,March,4.21
2023-03-01,Brand C,Personal Care,North,1208,54844.2,45.37,34183.61,20660.59,7.8,2023,Q1,March,4.65
2023-03-01,Brand C,Personal Care,South,1133,52135.94,45.99,33909.91,18226.03,7.6,2023,Q1,March,4.42
2023-03-01,Brand C,Personal Care,East,1114,52765.96,47.33,32362.86,20403.1,8.2,2023,Q1,March,4.48
2023-03-01,Brand C,Personal Care,West,1334,64715.39,48.49,39516.6,25198.79,8.1,2023,Q1,March,5.49
2023-03-01,Brand C,Personal Care,Central,1313,64045.86,48.77,39157.42,24888.44,7.9,2023,Q1,March,5.43
2023-03-01,Brand C,Kitchen,North,1047,150369.15,143.6,99941.46,50427.69,7.8,2023,Q1,March,4.31
2023-03-01,Brand C,Kitchen,South,959,130412.34,135.86,86580.27,43832.07,7.4,2023,Q1,March,3.74
2023-03-01,Brand C,Kitchen,East,933,130212.34,139.55,85229.55,44982.79,7.4,2023,Q1,March,3.74
2023-03-01,Brand C,Kitchen,West,1006,147640.84,146.7,90996.28,56644.56,7.4,2023,Q1,March,4.24
2023-03-01,Brand C,Kitchen,Central,850,125761.88,147.87,82099.74,43662.15,7.8,2023,Q1,March,3.61
2023-03-01,Brand D,Electronics,North,549,237148.53,431.36,162873.6,74274.93,7.3,2023,Q1,March,2.0
2023-03-01,Brand D,Electronics,South,646,263251.04,406.95,160909.49,102341.55,6.5,2023,Q1,March,2.22
2023-03-01,Brand D,Electronics,East,577,236686.56,409.52,148166.92,88519.63,6.9,2023,Q1,March,2.0
2023-03-01,Brand D,Electronics,West,706,303427.57,429.69,207391.95,96035.62,7.2,2023,Q1,March,2.56
2023-03-01,Brand D,Electronics,Central,550,239637.58,435.03,150374.95,89262.63,7.1,2023,Q1,March,2.02
2023-03-01,Brand D,Home Appliances,North,630,196963.93,312.31,123369.37,73594.56,6.8,2023,Q1,March,2.34
2023-03-01,Brand D,Home Appliances,South,747,211907.05,283.36,141907.56,69999.49,7.2,2023,Q1,March,2.52
2023-03-01,Brand D,Home Appliances,East,729,227200.42,311.61,158485.97,68714.45,6.6,2023,Q1,March,2.7
2023-03-01,Brand D,Home Appliances,West,726,219211.02,301.85,145717.07,73493.96,6.6,2023,Q1,March,2.61
2023-03-01,Brand D,Home Appliances,Central,692,215838.49,311.85,149183.65,66654.84,6.9,2023,Q1,March,2.57
2023-03-01,Brand D,Personal Care,North,604,25335.41,41.91,17294.94,8040.47,7.2,2023,Q1,March,2.15
2023-03-01,Brand D,Personal Care,South,692,28129.13,40.61,18078.3,10050.84,7.0,2023,Q1,March,2.39
2023-03-01,Brand D,Personal Care,East,791,34108.48,43.1,21528.09,12580.39,7.0,2023,Q1,March,2.89
2023-03-01,Brand D,Personal Care,West,609,27147.61,44.51,17266.04,9881.57,7.0,2023,Q1,March,2.3
2023-03-01,Brand D,Personal Care,Central,670,29028.81,43.28,19339.67,9689.14,7.2,2023,Q1,March,2.46
2023-03-01,Brand D,Kitchen,North,797,99800.27,125.15,61130.17,38670.1,7.2,2023,Q1,March,2.86
2023-03-01,Brand D,Kitchen,South,738,95108.73,128.75,65336.81,29771.93,7.4,2023,Q1,March,2.73
2023-03-01,Brand D,Kitchen,East,843,107166.73,126.98,65124.89,42041.84,7.2,2023,Q1,March,3.07
2023-03-01,Brand D,Kitchen,West,939,116747.83,124.24,74967.29,41780.53,7.3,2023,Q1,March,3.35
2023-03-01,Brand D,Kitchen,Central,954,118514.39,124.23,77633.69,40880.7,6.7,2023,Q1,March,3.4
2023-03-01,Brand E,Electronics,North,411,171430.73,416.44,116924.46,54506.27,7.1,2023,Q1,March,1.45
2023-03-01,Brand E,Electronics,South,404,167239.1,413.75,107669.27,59569.83,6.6,2023,Q1,March,1.41
2023-03-01,Brand E,Electronics,East,474,181854.41,383.65,122872.6,58981.81,6.9,2023,Q1,March,1.53
2023-03-01,Brand E,Electronics,West,423,164131.59,387.53,101503.06,62628.53,6.4,2023,Q1,March,1.38
2023-03-01,Brand E,Electronics,Central,479,198452.55,413.61,119418.79,79033.76,6.3,2023,Q1,March,1.67
2023-03-01,Brand E,Home Appliances,North,545,157745.88,288.95,99801.7,57944.18,6.6,2023,Q1,March,1.88
2023-03-01,Brand E,Home Appliances,South,549,150444.76,273.68,90667.17,59777.6,7.0,2023,Q1,March,1.79
2023-03-01,Brand E,Home Appliances,East,554,156488.8,282.26,105499.81,50988.99,7.0,2023,Q1,March,1.86
2023-03-01,Brand E,Home Appliances,West,487,134384.38,275.87,82325.35,52059.03,6.4,2023,Q1,March,1.6
2023-03-01,Brand E,Home Appliances,Central,562,163151.7,290.04,113598.17,49553.54,6.9,2023,Q1,March,1.94
2023-03-01,Brand E,Personal Care,North,513,19744.1,38.42,13451.36,6292.74,6.9,2023,Q1,March,1.67
2023-03-01,Brand E,Personal Care,South,587,24174.1,41.13,16204.57,7969.53,7.1,2023,Q1,March,2.05
2023-03-01,Brand E,Personal Care,East,492,20170.71,40.99,13818.66,6352.05,6.6,2023,Q1,March,1.71
2023-03-01,Brand E,Personal Care,West,591,23223.53,39.26,16158.86,7064.66,6.3,2023,Q1,March,1.97
